customer_id,total_revenue,total_invoices,avg_basket_size,unique_products
18030,220.7,3,22.0,8
18032,73.5,1,42.0,5
18033,92.17,1,251.0,32
18034,392.08,2,267.0,99
18035,638.36,3,174.0,44
18036,395.81,3,75.66666666666667,77
18037,70.02,6,3.3333333333333335,19
18040,357.2,2,74.0,18
18041,3990.45,22,167.4090909090909,285
18042,165.04999999999998,1,33.0,7
18043,511.09,3,85.66666666666667,106
18044,2085.65,11,93.81818181818181,88
18045,178.34,1,138.0,43
18048,172.29000000000002,2,63.5,6
18050,74.4,1,40.0,5
18053,297.07,2,150.5,20
18055,6668.29,11,220.45454545454547,223
18056,363.65000000000003,1,211.0,19
18058,170.16,1,88.0,3
18059,296.71,4,64.5,17
18061,2119.41,10,95.5,18
18062,720.52,3,132.0,23
18064,814.0,2,192.0,7
18065,2380.08,15,68.26666666666667,110
18066,318.0,1,108.0,10
18067,375.93,1,165.0,36
18068,101.69999999999999,1,6.0,1
18069,1973.24,7,183.57142857142858,334
18071,453.0,2,130.0,23
18072,9.36,2,23.5,20
18073,3694.1,13,226.76923076923077,23
18074,489.6,1,190.0,13
18075,2538.7200000000003,14,102.64285714285714,97
18077,2569.66,11,166.72727272727272,101
18078,336.13,2,72.5,27
18079,3480.43,4,1757.75,99
18080,1231.5,2,321.0,2
18081,343.45,3,65.0,14
18082,606.47,1,570.0,62
18084,87.52999999999999,2,155.5,2
18085,689.95,2,132.5,25
18086,101.33999999999999,1,106.0,7
18087,3770.1199999999994,4,892.75,7
18088,164.18,1,104.0,35
18092,9065.76,12,354.1666666666667,28
18093,2083.42,5,276.2,31
18094,3017.3,7,359.7142857142857,39
18095,580.0500000000001,2,209.5,20
18096,766.17,3,238.66666666666666,157
18097,2657.45,7,237.28571428571428,66
18099,168.31,1,149.0,19
18101,214.85,2,40.0,37
18102,256438.49,62,1034.225806451613,151
18104,754.64,1,362.0,38
18105,113.48,1,46.0,18
18106,378.85,1,107.0,33
18108,264.65,2,41.0,17
18109,7826.62,31,135.4516129032258,120
18110,135.45000000000002,2,27.5,33
18112,352.69,2,127.5,26
18113,76.32000000000001,1,72.0,1
18114,220.1,1,55.0,28
18116,1398.23,8,103.375,230
18117,299.47,1,573.0,68
18118,5527.18,31,91.3225806451613,424
18119,180.7,1,124.0,29
18120,111.15,1,31.0,17
18121,645.8,2,216.0,28
18122,1702.58,6,196.83333333333334,239
18123,574.44,2,291.0,31
18125,1117.85,5,157.6,164
18126,200.92,1,135.0,52
18127,339.93,3,59.333333333333336,41
18129,103.7,1,45.0,13
18130,1045.74,4,204.25,58
18133,715.4999999999999,2,0.0,2
18135,680.26,5,69.6,11
18136,761.83,4,93.25,34
18138,152.65,1,38.0,8
18139,8413.38,8,687.125,36
18141,-35.400000000000006,1,-12.0,1
18142,1014.9,4,318.25,9
18143,1000.16,2,285.0,59
18144,2888.75,12,111.91666666666667,27
18145,2840.37,4,652.5,174
18146,160.35000000000002,2,76.5,10
18147,179.34,2,101.5,7
18149,612.08,3,103.33333333333333,11
18150,566.58,3,110.66666666666667,29
18151,653.35,2,177.5,38
18154,399.19,2,127.5,15
18155,347.82,4,64.5,19
18156,651.94,2,137.5,100
18158,451.75,3,117.66666666666667,24
18159,530.15,1,139.0,23
18160,638.0600000000001,2,147.0,37
18161,1612.79,6,135.0,49
18164,394.7,2,91.5,24
18165,302.46000000000004,1,254.0,10
18167,1355.51,6,59.833333333333336,25
18168,1113.74,9,64.33333333333333,101
18169,202.65,1,61.0,9
18170,980.3100000000001,3,136.33333333333334,29
18171,1208.51,7,68.14285714285714,43
18172,7490.17,25,126.8,101
18173,2106.84,4,305.0,23
18174,104.0,1,50.0,1
18176,448.65000000000003,2,139.5,30
18177,1313.62,7,100.57142857142857,53
18178,1573.41,6,163.16666666666666,80
18179,1793.17,6,226.66666666666666,86
18180,1843.75,6,286.8333333333333,108
18181,342.1,1,128.0,40
18183,600.52,6,60.333333333333336,36
18184,49.8,1,60.0,1
18185,304.25,1,183.0,17
18188,1998.49,4,291.75,63
18189,1084.34,3,188.0,65
18190,274.51,3,46.333333333333336,14
18191,207.8,1,140.0,7
18192,957.97,1,339.0,45
18193,212.96,3,40.0,17
18194,896.0,2,224.0,7
18196,686.63,2,215.5,131
18198,5053.360000000001,21,182.52380952380952,81
18200,148.69,1,102.0,29
18202,1396.99,3,193.66666666666666,55
18203,160.42,1,43.0,19
18204,1873.1399999999999,4,288.5,159
18205,517.36,2,96.0,30
18209,139.1,1,58.0,8
18210,2621.38,6,233.0,109
18211,600.0699999999999,5,71.8,37
18212,208.92,1,85.0,30
18213,232.48000000000002,1,232.0,15
18215,299.34000000000003,1,118.0,13
18216,481.75,1,200.0,26
18217,621.75,2,245.5,27
18218,606.22,4,124.5,17
18219,2019.77,11,80.27272727272727,58
18220,297.78000000000003,2,141.0,2
18221,1033.31,6,131.5,59
18222,443.0,1,335.0,19
18223,6315.2300000000005,27,107.03703703703704,119
18224,158.95000000000002,1,69.0,10
18225,5342.8,17,188.23529411764707,151
18226,5192.1,14,247.07142857142858,141
18227,93.75,1,21.0,5
18228,769.2,3,78.66666666666667,23
18229,7276.900000000001,20,124.4,66
18230,2716.6,10,129.8,32
18231,1893.46,6,129.5,106
18232,582.47,5,59.8,31
18233,440.0,1,4.0,1
18235,1796.48,3,526.0,100
18236,882.24,6,67.16666666666667,42
18237,987.1,5,124.4,40
18239,1561.6100000000001,5,159.0,80
18240,422.58,1,126.0,6
18241,2058.09,18,58.166666666666664,60
18242,2232.49,4,254.25,72
18245,2507.56,8,222.625,155
18246,596.1,2,83.0,3
18248,783.02,4,125.25,39
18249,95.34,1,128.0,8
18250,342.92,2,99.0,21
18251,4314.72,1,7824.0,16
18252,497.71,2,111.5,90
18255,103.3,1,74.0,6
18256,-50.1,1,-70.0,4
18257,2265.38,12,84.16666666666667,98
18259,2338.6000000000004,3,238.0,27
18260,2580.15,8,183.25,86
18261,324.24,2,73.0,19
18262,149.48,1,182.0,13
18263,1211.08,4,366.75,59
18265,801.51,2,155.5,44
18268,0.0,2,0.0,1
18269,138.9,2,35.0,7
18270,238.95,3,32.333333333333336,12
18272,3064.78,7,292.0,99
18273,204.0,3,26.666666666666668,1
18274,0.0,2,0.0,11
18276,323.36,3,61.333333333333336,14
18277,97.63,2,33.5,9
18278,173.9,1,66.0,9
18280,180.60000000000002,1,45.0,10
18281,80.82,1,54.0,7
18282,176.6,3,32.666666666666664,12
18283,1970.28,16,81.1875,263
18287,1797.68,3,520.6666666666666,59
